job_title,job_date,comp_name,comp_type,comp_size,eco_activity,region,contract,job_post_id,exper,gender,job_date_gregorian,salary,benefits_extracted,experience_categories
أخصائي عمليات موارد بشرية,25/06/1444,شركـة ذوق للتجارة,خاص,صغيرة فئة ب,البيع بالتجزئة للوكلاء بالعمولة بدون محلات,الرياض,دوام كامل,20202026403956,0,إناث,2023-01-18 00:00:00,5556.0,لا يوجد بدلات,خريجون جدد
فني تصميم داخلي,24/06/1444,شركة نمو للبحوث والدراسات (شركة شخص واحد),خاص,صغيرة فئة أ,مراكز البحوث والدراسات الاجتماعية,الرياض,دوام كامل,20202026403328,2,ذكور وإناث,2023-01-17 00:00:00,5000.0,يوجد بدلات,ذوي خبرة
موظف صندوق محاسبة,23/06/1444,شركة عنان للخدمات الغذائية,خاص,صغيرة فئة ب,المطاعم مع الخدمة,المنطقة الشرقية,دوام كامل,20202026402325,0,ذكور وإناث,2023-01-16 00:00:00,4000.0,يوجد بدلات,خريجون جدد
كيميائي,23/06/1444,شركة نواف صالح البطي للتجارة,خاص,صغيرة فئة ب,تجارة الجملة والتجزئه في أنواع أخرى من المركبات ذات المحركات لم ترد فيما سبق,الرياض,دوام كامل,20202026402275,0,إناث,2023-01-16 00:00:00,5000.0,لا يوجد بدلات,خريجون جدد
مساعد إداري,23/06/1444,شركة النصرة للمحاماة والاستشارات القانونية شركة شخص واحد,خاص,صغيرة فئة أ,أنشطة الاستشارات في مجال الزكاة وضريبة الدخل,المنطقة الشرقية,دوام كامل,20202026402243,2,ذكور,2023-01-16 00:00:00,4000.0,لا يوجد بدلات,ذوي خبرة
سكرتير قانوني,23/06/1444,شركة النصرة للمحاماة والاستشارات القانونية شركة شخص واحد,خاص,صغيرة فئة أ,أنشطة الاستشارات في مجال الزكاة وضريبة الدخل,المنطقة الشرقية,دوام كامل,20202026402227,0,ذكور,2023-01-16 00:00:00,4000.0,لا يوجد بدلات,خريجون جدد
بائع,21/06/1444,مؤسسة مصلح دخيل الله صالح الثبيتي للتجارة,خاص,صغيرة فئة ب,البيع بالتجزئة للزهور والورود,مكة المكرمة,دوام كامل,20202026401331,0,ذكور,2023-01-14 00:00:00,4000.0,لا يوجد بدلات,خريجون جدد
بائع,21/06/1444,شركة النجمة الذهبية للتبريد والتكييف شركة شخص واحد,خاص,صغيرة فئة ب,تركيب انظمة التبريد وتكييف الهواء وصيانتها واصلاحها,المنطقة الشرقية,دوام كامل,20202026401107,2,إناث,2023-01-14 00:00:00,4000.0,لا يوجد بدلات,ذوي خبرة
مهندس تقنية معلومات,19/06/1444,مطعم الاوراق الخضر لتقديم الوجبات,خاص,صغيرة فئة ب,المطاعم مع الخدمة,الرياض,دوام كامل,20202026400353,0,ذكور وإناث,2023-01-12 00:00:00,5500.0,لا يوجد بدلات,خريجون جدد
سكرتير,19/06/1444,شركة ملتقى التجار لحاضنات و مسرعات الأعمال,خاص,صغيرة فئة ب,أنشطة حاضنات ومسرعات الأعمال,مكة المكرمة,دوام كامل,20202026399849,2,ذكور وإناث,2023-01-12 00:00:00,4000.0,لا يوجد بدلات,ذوي خبرة
صيدلي,18/06/1444,شركة تقنية الدواجن والألبان للتجارة,خاص,صغيرة فئة ب,غير معروف,الرياض,دوام كامل,20202026399061,0,ذكور وإناث,2023-01-11 00:00:00,7000.0,لا يوجد بدلات,خريجون جدد
مشغل آلة تشطيب رخام,18/06/1444,مصنع عبدالرحمن بن محمد بن عبدالعزيز العبدالقادر للرخام,خاص,صغيرة فئة أ,غير معروف,المنطقة الشرقية,دوام كامل,20202026398972,0,ذكور,2023-01-11 00:00:00,4000.0,يوجد بدلات,خريجون جدد
